Dates:,CA,TX,FL,NY,PA,IL,OH,GA,NC,MI,NJ,VA,WA,AZ,MA,TN,IN,MO,MD,WI,CO,MN,SC,AL,LA,KY,OR,OK,CT,UT,PR,IA,NV,AR,MS,KS,NM,NE,WV,ID,HI,NH,ME,MT,RI,DE,SD,ND,AK,DC,VT,WY
140,1756.7857142857142,1094.392857142857,676.4642857142857,3091.5714285714284,985.9285714285714,2349.5,558.0357142857143,681.1071428571429,484.5,655.1785714285714,1813.0714285714287,834.1428571428571,242.25,341.5357142857143,1602.357142857143,381.0,597.4642857142857,176.17857142857142,993.1428571428571,356.2857142857143,401.14285714285717,628.0714285714286,168.60714285714286,276.10714285714283,385.17857142857144,171.60714285714286,60.357142857142854,97.42857142857143,561.3928571428571,152.67857142857142,12.5,430.67857142857144,107.25,102.53571428571429,256.7857142857143,220.75,146.57142857142858,332.17857142857144,22.428571428571427,24.928571428571427,1.8214285714285714,81.92857142857143,35.107142857142854,1.25,241.46428571428572,181.67857142857142,82.71428571428571,53.07142857142857,2.392857142857143,155.89285714285714,4.214285714285714,11.785714285714286
141,1767.642857142857,1097.7142857142858,676.4285714285714,2777.964285714286,961.9285714285714,2357.8214285714284,565.0357142857143,694.1785714285714,503.64285714285717,643.9285714285714,1708.892857142857,835.1071428571429,243.03571428571428,348.5357142857143,1368.357142857143,378.57142857142856,589.5,175.92857142857142,990.3214285714286,361.7142857142857,392.7142857142857,629.9285714285714,165.78571428571428,278.60714285714283,376.0,165.96428571428572,60.25,98.82142857142857,551.4285714285714,154.0,12.410714285714286,421.4642857142857,112.75,99.39285714285714,260.25,210.78571428571428,147.67857142857142,330.0357142857143,24.892857142857142,25.892857142857142,1.4642857142857142,82.21428571428571,36.535714285714285,1.2142857142857142,234.42857142857142,182.64285714285714,82.89285714285714,52.82142857142857,2.5357142857142856,152.39285714285714,3.9642857142857144,11.5
142,1805.2142857142858,1097.0357142857142,667.5,2623.9285714285716,948.1428571428571,2371.464285714286,569.5714285714286,694.1785714285714,514.0,631.0,1621.0357142857142,831.2142857142857,241.67857142857142,350.4642857142857,1347.75,374.2142857142857,584.4285714285714,178.25,990.4285714285714,367.5,383.32142857142856,628.8928571428571,164.5,287.75,371.2857142857143,166.64285714285714,58.392857142857146,99.42857142857143,542.8214285714286,152.46428571428572,12.107142857142858,420.57142857142856,113.14285714285714,106.46428571428571,262.17857142857144,206.57142857142858,150.60714285714286,330.60714285714283,25.535714285714285,26.392857142857142,1.4285714285714286,81.60714285714286,37.142857142857146,1.1071428571428572,227.57142857142858,170.53571428571428,83.96428571428571,52.464285714285715,2.4642857142857144,147.32142857142858,3.75,12.0
143,1824.7857142857142,1095.5,683.9642857142857,2527.4285714285716,933.4285714285714,2361.9285714285716,576.8571428571429,693.9642857142857,529.3571428571429,604.3928571428571,1577.9285714285713,864.0,241.14285714285714,351.60714285714283,1314.607142857143,381.75,562.6428571428571,178.42857142857142,988.0357142857143,371.7857142857143,371.07142857142856,619.1785714285714,167.42857142857142,293.9642857142857,383.60714285714283,160.60714285714286,57.714285714285715,100.35714285714286,557.2857142857143,153.14285714285714,12.321428571428571,418.17857142857144,113.89285714285714,107.57142857142857,263.0,210.35714285714286,150.10714285714286,325.2142857142857,25.392857142857142,26.035714285714285,1.3214285714285714,80.67857142857143,37.535714285714285,1.0714285714285714,222.82142857142858,171.53571428571428,83.60714285714286,51.214285714285715,2.357142857142857,154.75,3.857142857142857,11.535714285714286
144,1846.5,1085.3214285714287,675.2142857142857,2454.6428571428573,906.1785714285714,2324.75,579.8928571428571,682.6785714285714,520.4285714285714,590.6071428571429,1506.7857142857142,892.9642857142857,240.71428571428572,351.25,1263.9642857142858,389.75,553.2142857142857,178.14285714285714,984.7857142857143,374.14285714285717,366.0357142857143,625.7142857142857,171.53571428571428,311.0357142857143,384.57142857142856,158.03571428571428,56.964285714285715,97.39285714285714,535.3928571428571,152.75,12.25,404.5357142857143,114.0,109.60714285714286,263.89285714285717,204.53571428571428,148.42857142857142,321.32142857142856,27.678571428571427,25.321428571428573,1.2857142857142858,79.32142857142857,38.17857142857143,1.0,216.75,160.39285714285714,83.57142857142857,51.0,2.2142857142857144,155.0,3.7857142857142856,11.214285714285714
145,1874.2857142857142,1102.392857142857,679.9285714285714,2331.214285714286,894.6785714285714,2283.964285714286,576.2857142857143,671.3571428571429,524.2857142857143,570.4642857142857,1452.2142857142858,903.1428571428571,232.82142857142858,359.2857142857143,1212.6785714285713,390.7142857142857,544.8214285714286,180.96428571428572,984.7857142857143,387.60714285714283,357.4642857142857,625.7142857142857,169.35714285714286,321.4642857142857,387.0357142857143,167.92857142857142,56.5,98.42857142857143,518.6071428571429,150.39285714285714,12.714285714285714,411.32142857142856,114.82142857142857,110.17857142857143,266.9642857142857,199.96428571428572,144.25,330.17857142857144,27.571428571428573,26.678571428571427,1.2142857142857142,79.71428571428571,38.607142857142854,1.0714285714285714,208.21428571428572,158.60714285714286,83.46428571428571,50.107142857142854,2.107142857142857,153.57142857142858,3.857142857142857,11.285714285714286
146,1885.0,1131.75,683.5,2227.1785714285716,867.1071428571429,2246.964285714286,567.4285714285714,675.5357142857143,532.25,546.1428571428571,1409.9285714285713,912.6785714285714,236.57142857142858,361.25,1167.5,390.85714285714283,544.0357142857143,182.53571428571428,998.8214285714286,393.75,351.32142857142856,622.9642857142857,167.60714285714286,331.82142857142856,385.75,162.07142857142858,56.857142857142854,94.71428571428571,494.9642857142857,151.75,11.607142857142858,408.14285714285717,114.64285714285714,117.25,269.89285714285717,182.10714285714286,141.17857142857142,328.2857142857143,28.142857142857142,26.678571428571427,1.1071428571428572,80.0,39.07142857142857,1.1428571428571428,200.5,158.46428571428572,83.71428571428571,50.357142857142854,2.5714285714285716,148.89285714285714,3.857142857142857,11.321428571428571
147,1908.7142857142858,1134.892857142857,692.2142857142857,2141.785714285714,870.2857142857143,2192.8571428571427,565.1071428571429,657.1428571428571,555.8928571428571,531.2857142857143,1356.7857142857142,915.4285714285714,237.39285714285714,375.10714285714283,1114.3214285714287,364.07142857142856,533.1428571428571,177.14285714285714,982.7142857142857,403.32142857142856,351.60714285714283,617.0357142857143,174.03571428571428,345.17857142857144,360.39285714285717,159.85714285714286,56.285714285714285,92.5,464.2142857142857,158.42857142857142,11.75,394.35714285714283,111.53571428571429,114.89285714285714,270.64285714285717,188.21428571428572,142.14285714285714,320.7142857142857,29.107142857142858,26.928571428571427,1.0357142857142858,77.92857142857143,39.392857142857146,1.4285714285714286,195.53571428571428,154.21428571428572,83.60714285714286,50.357142857142854,2.4285714285714284,138.57142857142858,3.4285714285714284,11.607142857142858
148,1952.892857142857,1136.2857142857142,693.9642857142857,2024.392857142857,847.3571428571429,2157.5714285714284,560.6785714285714,642.1428571428571,577.2857142857143,523.1785714285714,1293.8214285714287,924.2857142857143,239.35714285714286,388.9642857142857,1072.7857142857142,353.75,532.7142857142857,171.71428571428572,983.6428571428571,409.35714285714283,352.60714285714283,611.0714285714286,175.17857142857142,354.4642857142857,372.75,163.75,55.42857142857143,91.67857142857143,473.5,162.57142857142858,11.678571428571429,378.67857142857144,113.71428571428571,130.03571428571428,278.14285714285717,177.60714285714286,139.0,314.85714285714283,28.75,27.428571428571427,1.0714285714285714,75.57142857142857,40.357142857142854,1.7857142857142858,192.5,156.57142857142858,84.71428571428571,49.92857142857143,2.5,140.0,3.2857142857142856,11.392857142857142
149,2034.5357142857142,1169.25,702.4642857142857,1941.25,831.3928571428571,2098.6071428571427,557.1071428571429,656.5714285714286,604.4642857142857,519.25,1215.7857142857142,926.2857142857143,240.28571428571428,403.42857142857144,1031.357142857143,351.0357142857143,522.8928571428571,170.03571428571428,975.5714285714286,404.89285714285717,347.9642857142857,603.9642857142857,186.96428571428572,363.5,377.7142857142857,172.32142857142858,55.357142857142854,90.5,461.2142857142857,165.07142857142858,11.285714285714286,370.82142857142856,113.21428571428571,136.5,283.9642857142857,167.46428571428572,137.10714285714286,306.39285714285717,29.25,27.785714285714285,1.1071428571428572,76.17857142857143,40.714285714285715,2.142857142857143,188.75,153.21428571428572,84.35714285714286,49.392857142857146,3.392857142857143,135.17857142857142,3.0357142857142856,11.321428571428571
150,2073.8928571428573,1162.4285714285713,700.0357142857143,1884.2142857142858,814.5,2049.785714285714,553.9285714285714,651.7857142857143,621.9642857142857,500.14285714285717,1178.2142857142858,925.2142857142857,241.57142857142858,400.14285714285717,1012.8928571428571,356.5357142857143,511.5357142857143,163.32142857142858,961.3928571428571,399.92857142857144,345.35714285714283,595.0714285714286,197.21428571428572,369.2142857142857,381.0,175.57142857142858,55.82142857142857,90.32142857142857,480.57142857142856,167.21428571428572,10.821428571428571,356.92857142857144,114.17857142857143,142.32142857142858,281.25,170.21428571428572,134.60714285714286,292.5357142857143,28.964285714285715,27.785714285714285,1.1428571428571428,74.89285714285714,40.857142857142854,2.2142857142857144,181.89285714285714,154.17857142857142,84.5,49.857142857142854,3.5714285714285716,131.67857142857142,3.0,11.214285714285714
151,2110.6428571428573,1185.6785714285713,701.0357142857143,1851.7142857142858,805.4642857142857,2031.642857142857,549.3214285714286,660.5714285714286,629.75,485.92857142857144,1117.7857142857142,927.9642857142857,242.10714285714286,426.60714285714283,981.5578416149068,381.60714285714283,507.2857142857143,166.39285714285714,966.3571428571429,402.10714285714283,336.57142857142856,589.2857142857143,202.07142857142858,369.89285714285717,383.92857142857144,176.42857142857142,55.107142857142854,91.60714285714286,441.35714285714283,169.75,10.714285714285714,353.75,115.57142857142857,140.96428571428572,279.0357142857143,162.60714285714286,138.78571428571428,295.07142857142856,28.678571428571427,28.571428571428573,1.1071428571428572,75.46428571428571,41.107142857142854,2.392857142857143,174.89285714285714,154.07142857142858,83.78571428571429,49.25,4.25,127.28571428571429,2.892857142857143,11.0
152,2102.5714285714284,1208.892857142857,723.4642857142857,1789.5357142857142,792.0357142857143,1985.642857142857,543.4285714285714,649.9285714285714,643.5357142857143,473.25,1090.857142857143,951.75,242.89285714285714,447.35714285714283,932.401397515528,388.7142857142857,494.35714285714283,166.60714285714286,957.8214285714286,407.10714285714283,329.64285714285717,584.9642857142857,204.10714285714286,366.7857142857143,383.35714285714283,163.85714285714286,53.42857142857143,93.0,432.0,175.07142857142858,10.964285714285714,344.67857142857144,116.71428571428571,160.67857142857142,282.07142857142856,158.42857142857142,137.46428571428572,291.89285714285717,29.392857142857142,28.785714285714285,1.0,73.39285714285714,41.57142857142857,2.4642857142857144,166.42857142857142,140.5,85.10714285714286,48.42857142857143,4.857142857142857,126.96428571428571,2.857142857142857,10.142857142857142
153,2114.035714285714,1233.2142857142858,746.3214285714286,1702.2857142857142,773.0357142857143,1924.5,541.1071428571429,657.4285714285714,663.1785714285714,460.17857142857144,1045.5357142857142,938.7857142857143,248.53571428571428,457.42857142857144,886.8163819875778,393.7142857142857,485.4642857142857,168.42857142857142,945.8571428571429,413.2857142857143,321.0357142857143,570.0714285714286,216.75,363.35714285714283,389.64285714285717,170.39285714285714,52.964285714285715,92.03571428571429,409.10714285714283,181.75,11.035714285714286,348.07142857142856,118.71428571428571,159.14285714285714,281.2142857142857,143.78571428571428,137.85714285714286,289.10714285714283,28.75,29.714285714285715,0.9642857142857143,72.60714285714286,39.857142857142854,2.9642857142857144,160.92857142857142,135.96428571428572,83.64285714285714,47.607142857142854,5.142857142857143,123.78571428571429,3.9642857142857144,10.214285714285714
154,2156.75,1250.142857142857,770.4285714285714,1635.75,741.6785714285714,1862.6785714285713,526.5,661.25,692.3928571428571,445.42857142857144,1009.6428571428571,935.3571428571429,251.85714285714286,493.07142857142856,845.052795031056,395.67857142857144,479.7142857142857,170.14285714285714,938.75,413.17857142857144,313.85714285714283,558.8571428571429,225.39285714285714,363.07142857142856,397.64285714285717,173.14285714285714,53.035714285714285,88.67857142857143,394.60714285714283,190.46428571428572,10.75,346.25,120.78571428571429,177.03571428571428,273.89285714285717,139.0,142.82142857142858,283.10714285714283,28.892857142857142,31.285714285714285,0.9285714285714286,71.64285714285714,39.57142857142857,2.9642857142857144,156.42857142857142,130.78571428571428,76.17857142857143,47.142857142857146,5.428571428571429,117.85714285714286,3.9642857142857144,10.321428571428571
155,2194.8214285714284,1274.75,787.5357142857143,1578.357142857143,728.2142857142857,1814.4642857142858,514.7857142857143,670.6071428571429,723.75,435.07142857142856,971.4285714285714,935.75,254.03571428571428,517.5357142857143,813.3963509316771,403.67857142857144,473.75,170.57142857142858,926.7142857142857,411.9642857142857,302.60714285714283,554.7142857142857,228.03571428571428,374.14285714285717,395.32142857142856,178.53571428571428,53.642857142857146,89.75,386.92857142857144,203.39285714285714,11.642857142857142,350.25,122.57142857142857,191.21428571428572,263.9642857142857,130.07142857142858,143.64285714285714,269.57142857142856,28.428571428571427,32.357142857142854,1.25,71.71428571428571,39.857142857142854,2.9285714285714284,148.64285714285714,127.42857142857143,70.5,48.25,5.821428571428571,113.10714285714286,4.5,10.214285714285714
156,2219.0,1289.607142857143,812.9285714285714,1525.0714285714287,700.0357142857143,1786.2857142857142,514.1071428571429,659.1785714285714,742.2142857142857,426.2857142857143,929.3928571428571,950.0,259.0,563.2142857142857,784.9184782608697,407.0,473.9642857142857,168.17857142857142,906.6428571428571,411.35714285714283,296.35714285714283,551.2857142857143,236.89285714285714,382.9642857142857,400.57142857142856,173.10714285714286,53.642857142857146,91.46428571428571,371.92857142857144,207.67857142857142,11.571428571428571,346.7142857142857,126.82142857142857,202.82142857142858,277.4642857142857,123.03571428571429,145.60714285714286,261.0357142857143,28.0,32.464285714285715,1.5,70.42857142857143,40.5,3.107142857142857,143.75,124.82142857142857,68.60714285714286,48.892857142857146,6.071428571428571,109.28571428571429,4.821428571428571,10.178571428571429
157,2263.5714285714284,1276.6785714285713,836.0,1490.857142857143,693.1785714285714,1790.4285714285713,502.14285714285717,663.2142857142857,765.6785714285714,396.42857142857144,891.0357142857143,935.0357142857143,260.32142857142856,582.0714285714286,765.9763198757765,407.14285714285717,464.14285714285717,172.0,893.9642857142857,411.2142857142857,296.57142857142856,537.75,255.25,389.85714285714283,401.25,179.85714285714286,56.42857142857143,92.57142857142857,368.82142857142856,212.85714285714286,11.392857142857142,343.35714285714283,129.78571428571428,203.78571428571428,289.07142857142856,126.21428571428571,142.60714285714286,261.39285714285717,28.107142857142858,32.464285714285715,1.5357142857142858,68.53571428571429,40.214285714285715,3.1785714285714284,139.10714285714286,121.67857142857143,66.32142857142857,48.642857142857146,6.642857142857143,107.14285714285714,5.25,10.392857142857142
158,2289.535714285714,1293.0357142857142,855.7142857142857,1464.1785714285713,680.8928571428571,1675.5357142857142,496.85714285714283,664.7857142857143,779.0714285714286,340.2142857142857,873.2142857142857,926.3571428571429,262.07142857142856,591.4285714285714,742.4627329192548,409.42857142857144,460.92857142857144,175.25,887.25,414.39285714285717,292.5,529.3928571428571,260.75,396.85714285714283,412.92857142857144,179.67857142857142,58.42857142857143,93.96428571428571,351.64285714285717,218.82142857142858,11.571428571428571,333.0,132.82142857142858,211.28571428571428,280.7142857142857,126.21428571428571,139.03571428571428,256.42857142857144,28.5,33.17857142857143,1.5,67.60714285714286,40.32142857142857,3.3214285714285716,133.71428571428572,117.10714285714286,66.42857142857143,47.57142857142857,6.964285714285714,106.75,5.5,10.535714285714286
159,2323.214285714286,1334.0714285714287,871.5357142857143,1410.5357142857142,670.2857142857143,1637.9642857142858,494.7857142857143,666.0,798.3928571428571,311.57142857142856,863.7142857142857,908.25,269.7857142857143,631.2857142857143,708.5562888198759,417.5357142857143,459.42857142857144,180.17857142857142,880.4642857142857,415.0357142857143,286.57142857142856,515.25,279.7142857142857,406.14285714285717,406.0,179.64285714285714,60.785714285714285,93.85714285714286,339.0,223.0,12.071428571428571,330.7857142857143,134.64285714285714,221.57142857142858,299.75,119.42857142857143,138.78571428571428,256.82142857142856,28.214285714285715,33.107142857142854,1.6785714285714286,67.10714285714286,40.07142857142857,3.5357142857142856,130.42857142857142,110.85714285714286,66.85714285714286,46.357142857142854,7.642857142857143,105.46428571428571,5.821428571428571,10.428571428571429
160,2361.3214285714284,1347.5714285714287,902.8571428571429,1351.4642857142858,653.4642857142857,1549.642857142857,487.39285714285717,682.6785714285714,820.5,300.4642857142857,839.75,886.9285714285714,275.42857142857144,663.9285714285714,664.7927018633543,422.82142857142856,453.39285714285717,181.17857142857142,867.6428571428571,413.2857142857143,278.89285714285717,494.75,294.7142857142857,424.17857142857144,392.25,173.75,58.714285714285715,95.14285714285714,321.32142857142856,232.25,11.785714285714286,330.82142857142856,139.28571428571428,235.0,285.7142857142857,119.42857142857143,138.0,248.21428571428572,28.035714285714285,33.42857142857143,1.6785714285714286,65.25,39.357142857142854,3.607142857142857,125.39285714285714,102.96428571428571,66.89285714285714,45.32142857142857,8.107142857142858,101.89285714285714,6.357142857142857,11.0
161,2394.535714285714,1374.357142857143,933.1428571428571,1282.1785714285713,620.6071428571429,1488.9285714285713,481.07142857142856,682.2142857142857,861.4285714285714,285.17857142857144,809.5357142857143,876.3928571428571,277.5357142857143,705.3214285714286,632.707686335404,434.14285714285717,446.10714285714283,183.17857142857142,843.8214285714286,408.9642857142857,271.07142857142856,467.85714285714283,312.9642857142857,446.2142857142857,398.5,168.57142857142858,62.785714285714285,98.64285714285714,307.2857142857143,238.0,12.678571428571429,331.7142857142857,145.07142857142858,253.0,296.07142857142856,112.89285714285714,138.0,246.39285714285714,28.285714285714285,33.964285714285715,1.9642857142857142,63.82142857142857,39.92857142857143,3.8214285714285716,120.0,100.0,66.25,44.785714285714285,8.571428571428571,99.39285714285714,6.678571428571429,11.107142857142858
162,2458.9285714285716,1393.2857142857142,1004.4285714285714,1228.5,601.8214285714286,1438.392857142857,477.64285714285717,701.9285714285714,881.9285714285714,279.0357142857143,783.2142857142857,863.7857142857143,282.14285714285717,743.8214285714286,588.8726708074531,437.60714285714283,437.9642857142857,183.39285714285714,833.4642857142857,400.39285714285717,263.7142857142857,455.7142857142857,341.0,467.07142857142856,434.5,178.60714285714286,65.57142857142857,101.28571428571429,296.10714285714283,246.89285714285714,12.357142857142858,335.32142857142856,151.32142857142858,248.89285714285714,293.75,112.89285714285714,134.78571428571428,240.75,28.642857142857142,34.42857142857143,2.4285714285714284,62.25,39.607142857142854,4.285714285714286,112.75,95.78571428571429,66.92857142857143,43.17857142857143,9.357142857142858,95.25,6.821428571428571,11.035714285714286
163,2500.5714285714284,1431.0714285714287,1040.0357142857142,1185.8214285714287,591.5714285714286,1400.4642857142858,472.32142857142856,713.5714285714286,914.5357142857143,277.7142857142857,748.8928571428571,861.3571428571429,286.0,776.9285714285714,556.0019409937886,465.85714285714283,433.25,179.32142857142858,817.75,395.82142857142856,256.85714285714283,444.82142857142856,356.39285714285717,494.42857142857144,435.25,169.89285714285714,68.67857142857143,104.32142857142857,273.89285714285717,252.67857142857142,11.571428571428571,331.25,154.14285714285714,276.5,293.57142857142856,112.89285714285714,135.17857142857142,229.03571428571428,28.535714285714285,35.0,3.0,61.5,39.5,4.75,109.42857142857143,92.64285714285714,68.25,42.142857142857146,9.535714285714286,94.42857142857143,6.607142857142857,10.928571428571429
164,2536.5,1443.392857142857,1079.5357142857142,1163.3214285714287,573.75,1335.4285714285713,468.64285714285717,726.1785714285714,931.3928571428571,259.75,695.9642857142857,848.0714285714286,288.67857142857144,804.8214285714286,520.0597826086954,469.60714285714283,434.82142857142856,187.28571428571428,795.3571428571429,396.57142857142856,253.46428571428572,418.07142857142856,372.7142857142857,506.64285714285717,445.10714285714283,177.10714285714286,71.89285714285714,107.82142857142857,254.25,258.0,10.071428571428571,324.92857142857144,156.17857142857142,289.42857142857144,298.82142857142856,109.96428571428571,133.89285714285714,227.75,28.821428571428573,35.0,3.142857142857143,60.464285714285715,39.17857142857143,4.964285714285714,107.25,88.25,67.89285714285714,41.82142857142857,9.535714285714286,90.32142857142857,6.642857142857143,11.178571428571429
165,2563.035714285714,1546.2142857142858,1153.7857142857142,1133.2142857142858,564.8928571428571,1302.5,466.35714285714283,727.0357142857143,934.0357142857143,239.03571428571428,673.0,828.0714285714286,291.25,876.1071428571429,494.01048136645943,480.42857142857144,431.4642857142857,190.5,745.1071428571429,398.2857142857143,248.57142857142858,394.2857142857143,390.5,519.1428571428571,452.42857142857144,170.0,76.17857142857143,112.71428571428571,247.10714285714286,264.9642857142857,9.714285714285714,315.35714285714283,164.71428571428572,295.2857142857143,301.7142857142857,109.96428571428571,133.60714285714286,222.35714285714286,29.714285714285715,35.964285714285715,3.4285714285714284,58.67857142857143,38.5,5.107142857142857,101.42857142857143,84.5,67.17857142857143,40.5,10.0,85.14285714285714,6.607142857142857,11.178571428571429
166,2605.6428571428573,1607.5714285714287,1223.5,1099.0,576.8571428571429,1236.7142857142858,463.7857142857143,727.9642857142857,954.75,226.64285714285714,633.7857142857143,816.6785714285714,298.42857142857144,929.5357142857143,464.35403726708057,486.10714285714283,419.25,192.60714285714286,737.3571428571429,387.85714285714283,245.57142857142858,381.67857142857144,410.7142857142857,520.2857142857143,475.64285714285717,175.92857142857142,84.71428571428571,120.42857142857143,229.0,272.64285714285717,10.0,315.9642857142857,167.0,307.25,309.7857142857143,112.21428571428571,133.85714285714286,220.89285714285714,29.678571428571427,38.0,3.5357142857142856,56.0,36.32142857142857,5.428571428571429,96.57142857142857,80.35714285714286,66.89285714285714,39.0,10.607142857142858,82.0,6.571428571428571,11.678571428571429
167,2675.0714285714284,1699.392857142857,1277.2142857142858,1046.5,530.1428571428571,1176.892857142857,462.67857142857144,732.3928571428571,976.0,221.0,609.7857142857143,789.3214285714286,305.39285714285717,1004.5714285714286,432.41187888198743,495.2857142857143,410.7857142857143,198.85714285714286,703.5,385.64285714285717,239.64285714285714,360.4642857142857,441.89285714285717,538.8214285714286,433.2142857142857,175.78571428571428,86.32142857142857,131.21428571428572,222.57142857142858,284.4642857142857,10.107142857142858,310.14285714285717,172.17857142857142,302.5,300.67857142857144,112.21428571428571,131.46428571428572,218.0,29.464285714285715,40.214285714285715,3.607142857142857,54.107142857142854,35.75,6.285714285714286,93.07142857142857,75.46428571428571,66.39285714285714,36.642857142857146,11.035714285714286,75.53571428571429,6.607142857142857,12.25
168,2749.0,1780.5714285714287,1369.642857142857,1014.3571428571429,518.0,1108.0714285714287,462.0357142857143,742.5357142857143,1007.9285714285714,215.07142857142858,579.25,780.1071428571429,312.25,1110.0357142857142,409.9697204968943,522.25,404.89285714285717,201.53571428571428,683.0,377.60714285714283,239.28571428571428,344.89285714285717,464.0357142857143,551.3928571428571,413.92857142857144,184.57142857142858,91.03571428571429,137.75,211.32142857142858,298.85714285714283,9.928571428571429,313.25,181.60714285714286,322.10714285714283,286.32142857142856,110.75,129.82142857142858,213.92857142857142,29.25,43.17857142857143,4.107142857142857,52.57142857142857,34.464285714285715,6.678571428571429,88.0,74.35714285714286,64.35714285714286,35.285714285714285,11.535714285714286,73.53571428571429,6.821428571428571,13.214285714285714
169,2809.9285714285716,1900.9285714285713,1486.392857142857,976.6428571428571,510.10714285714283,1046.7142857142858,459.07142857142856,774.1785714285714,1023.7142857142857,223.28571428571428,577.7142857142857,774.7857142857143,321.0,1205.6785714285713,390.7418478260869,523.4642857142857,398.57142857142856,208.5,659.3214285714286,374.39285714285717,228.03571428571428,346.5,496.10714285714283,557.5357142857143,440.89285714285717,185.85714285714286,96.71428571428571,145.60714285714286,203.32142857142858,314.57142857142856,10.910714285714286,307.25,186.96428571428572,340.35714285714283,272.7142857142857,110.75,129.82142857142858,211.75,27.464285714285715,45.57142857142857,5.25,51.035714285714285,33.035714285714285,7.821428571428571,85.42857142857143,71.10714285714286,62.75,34.42857142857143,12.142857142857142,72.07142857142857,6.892857142857143,13.071428571428571
170,2896.9285714285716,2009.0357142857142,1631.8214285714287,943.6071428571429,500.60714285714283,980.6428571428571,460.60714285714283,780.8214285714286,1056.392857142857,223.35714285714286,551.6428571428571,776.7857142857143,328.42857142857144,1287.5357142857142,357.19254658385086,534.1785714285714,394.5357142857143,214.82142857142858,642.6071428571429,370.07142857142856,227.32142857142858,349.9642857142857,521.3214285714286,560.5,450.32142857142856,184.96428571428572,102.21428571428571,159.92857142857142,188.82142857142858,323.92857142857144,10.821428571428571,311.10714285714283,194.10714285714286,329.2857142857143,263.89285714285717,110.75,129.35714285714286,204.21428571428572,28.0,49.285714285714285,5.714285714285714,49.82142857142857,32.214285714285715,8.5,83.39285714285714,70.21428571428571,61.92857142857143,33.82142857142857,12.535714285714286,73.35714285714286,7.214285714285714,12.821428571428571
171,2982.0,2103.9285714285716,1695.0714285714287,918.7142857142857,500.0,935.9642857142857,466.42857142857144,806.5714285714286,1058.607142857143,225.89285714285714,528.1785714285714,740.6428571428571,334.2857142857143,1358.0357142857142,339.3932453416149,533.7857142857143,389.92857142857144,213.42857142857142,623.25,368.10714285714283,229.85714285714286,346.5357142857143,554.3928571428571,561.5714285714286,443.92857142857144,188.14285714285714,107.5,165.82142857142858,175.32142857142858,335.17857142857144,10.714285714285714,302.64285714285717,202.0,359.07142857142856,315.32142857142856,115.96428571428571,131.0,202.71428571428572,27.785714285714285,49.285714285714285,6.107142857142857,48.607142857142854,32.035714285714285,9.321428571428571,83.0,66.25,62.142857142857146,33.285714285714285,12.714285714285714,65.46428571428571,7.142857142857143,13.821428571428571
172,3083.5714285714284,2278.9285714285716,1812.75,901.75,502.10714285714283,915.3571428571429,468.60714285714283,855.2857142857143,1082.607142857143,218.64285714285714,516.5714285714286,701.8571428571429,337.4642857142857,1478.4285714285713,330.6653726708074,547.7857142857143,385.4642857142857,209.0,618.5714285714286,368.14285714285717,226.0,327.17857142857144,578.4642857142857,560.75,483.60714285714283,198.92857142857142,111.92857142857143,174.67857142857142,164.14285714285714,345.7142857142857,11.035714285714286,309.64285714285717,214.28571428571428,374.92857142857144,327.39285714285717,115.96428571428571,132.42857142857142,200.07142857142858,26.0,58.142857142857146,6.178571428571429,47.857142857142854,31.607142857142858,9.428571428571429,80.25,63.607142857142854,60.714285714285715,32.0,13.214285714285714,62.857142857142854,7.035714285714286,14.428571428571429
173,3258.6428571428573,2428.5714285714284,1991.1785714285713,882.1785714285714,491.92857142857144,901.2142857142857,475.7142857142857,891.4285714285714,1126.642857142857,217.64285714285714,492.14285714285717,688.0357142857143,358.0,1525.4285714285713,316.1517857142857,568.8928571428571,382.25,227.71428571428572,604.0714285714286,361.7142857142857,228.14285714285714,313.39285714285717,616.9285714285714,579.3214285714286,499.2857142857143,188.78571428571428,118.10714285714286,188.60714285714286,165.17857142857142,359.92857142857144,11.321428571428571,298.0357142857143,231.39285714285714,396.35714285714283,335.0,129.75,133.5,195.46428571428572,27.214285714285715,60.82142857142857,6.285714285714286,46.857142857142854,31.428571428571427,10.178571428571429,77.32142857142857,64.03571428571429,61.035714285714285,32.857142857142854,13.678571428571429,61.5,7.678571428571429,15.071428571428571
174,3352.6428571428573,2576.464285714286,2147.5,845.7857142857143,490.2857142857143,878.6071428571429,490.57142857142856,929.4642857142857,1134.6785714285713,221.14285714285714,460.7142857142857,662.3214285714286,365.85714285714283,1616.6785714285713,298.28105590062114,584.1071428571429,378.10714285714283,241.0,573.8571428571429,358.14285714285717,227.07142857142858,305.85714285714283,651.2142857142857,603.4285714285714,521.8928571428571,197.85714285714286,121.64285714285714,202.78571428571428,158.39285714285714,373.32142857142856,10.678571428571429,308.0,259.67857142857144,411.57142857142856,362.2857142857143,129.75,136.71428571428572,187.32142857142858,26.964285714285715,68.35714285714286,6.821428571428571,44.714285714285715,31.464285714285715,11.357142857142858,74.21428571428571,64.60714285714286,60.214285714285715,32.535714285714285,14.071428571428571,59.535714285714285,7.785714285714286,16.071428571428573
